Num_units,Intercept,Influence_level,Model,Replication,Measurement,Loss,R2,Imp_F,Imp_Z1,Imp_Z2
0,0,0,RF-R,9,W2,0.359051693,0.643243707,0.7796004558252358,0.42279828128620744,-0.0011927281556484925
0,0,0,XGBoost-R,9,X,0.004648356,0.993018556,1.4741977754645128,0.4289081328715253,-0.0003605633506641559
0,0,0,XGBoost-R,9,W1,0.176828679,0.765732361,1.075443817872349,0.4241483339150898,-0.0016321928932212294
0,0,0,XGBoost-R,9,W2,0.332581859,0.61475124,0.8544834092606756,0.4764559246114478,-0.0037310082358501307
0,0,0,MLP-R,9,X,0.002093298,0.997920085,1.4698774558945913,0.43696732760593104,-1.1679820562560118e-05
0,0,0,MLP-R,9,W1,0.172337713,0.828764033,1.1030762172093649,0.4376768003625725,-0.0004799581097867711
0,0,0,MLP-R,9,W2,0.335114717,0.667027655,0.8640280232397164,0.46292803698451623,-0.0001712767346531585
0,0,0,MLR,10,X,0.002157918,0.997625235,1.714294900660822,0.466303962311685,0.0
0,0,0,MLR,10,W1,0.164682739,0.818768441,1.3976620103845527,0.46632917185608386,-0.00048052519309528253
0,0,0,MLR,10,W2,0.289260931,0.6816715,1.0391923330537678,0.46667474315472246,0.0
0,0,0,SVR,10,X,0.002190786,0.997589064,1.714260051220609,0.4667462729190207,-8.773542897400066e-06
0,0,0,SVR,10,W1,0.164213546,0.819284784,1.3974847336536533,0.4605730378563493,-0.00017247122831739458
0,0,0,SVR,10,W2,0.288692836,0.682296682,1.0771958115013374,0.4707707423250193,0.00011114353378666175
0,0,0,RF-R,10,X,0.019773636,0.978239329,1.573741255053557,0.4035870645598891,-0.0011218492334216235
0,0,0,RF-R,10,W1,0.184140291,0.797355617,1.2739630016039176,0.4261960746661958,0.003568099993748719
0,0,0,RF-R,10,W2,0.330860232,0.635891922,0.921513885929268,0.3865487140646408,-0.009515361806759682
0,0,0,XGBoost-R,10,X,0.00400673,0.992365591,1.7009065090630109,0.44910241322502953,0.00037760170763542213
0,0,0,XGBoost-R,10,W1,0.172749568,0.754797482,1.3675863328905875,0.4779308557335783,-0.006125934418681478
0,0,0,XGBoost-R,10,W2,0.301304949,0.569627989,1.021490559183026,0.44457394850499055,-0.012643968242155301
0,0,0,MLP-R,10,X,0.00218081,0.997600042,1.714443853439052,0.46628692678447176,-6.1708095175916355e-06
0,0,0,MLP-R,10,W1,0.164062597,0.819450902,1.3789125320176072,0.4605117146255832,0.002750833001627773
0,0,0,MLP-R,10,W2,0.28945291,0.681460229,1.038912623227769,0.4643630622573539,-0.0005160460565906133
0,0,1,MLR,1,X,0.001954368,0.998139921,0.3780401108830313,1.4718556752841438,4.643758270206355e-06
0,0,1,MLR,1,W1,0.04085271,0.961118258,0.31028493044028516,1.4810383983124604,9.108185844048932e-05
0,0,1,MLR,1,W2,0.075408042,0.928230073,0.24870188439811503,1.512303284099022,0.0
0,0,1,SVR,1,X,0.002199758,0.997906371,0.37397683664885123,1.4876023814957335,-3.2428000180217964e-05
0,0,1,SVR,1,W1,0.040826279,0.961143414,0.3089525551546971,1.482947472714783,0.00011495004823559584
0,0,1,SVR,1,W2,0.075072342,0.928549577,0.23952173690045564,1.5433075169761572,-2.664923489013038e-05
0,0,1,RF-R,1,X,0.028113751,0.973242617,0.33540067161132636,1.3643658913814565,-0.002153859009194936
0,0,1,RF-R,1,W1,0.070013179,0.933364657,0.2851513776452185,1.3648716939387182,-0.0012982793837290729
0,0,1,RF-R,1,W2,0.107374458,0.897805899,0.22677378582711336,1.3787615324441373,0.000264971808583736
0,0,1,XGBoost-R,1,X,0.003830117,0.994319439,0.3656021892402867,1.4833853559696115,0.00013420007931989054
0,0,1,XGBoost-R,1,W1,0.04707882,0.942013958,0.3006692899413701,1.475881455919914,0.0013968798134728067
0,0,1,XGBoost-R,1,W2,0.08454804,0.901500414,0.2435750144848096,1.5157720097434677,0.0006446833794223061
0,0,1,MLP-R,1,X,0.001951908,0.998142263,0.37786203286343,1.4706957291601082,4.37760834010037e-06
0,0,1,MLP-R,1,W1,0.040852535,0.961118425,0.31023025637518187,1.4809989823294685,8.925592002880788e-05
0,0,1,MLP-R,1,W2,0.07546248,0.928178261,0.24925021098313999,1.5146178897120293,-7.286288889730707e-05
0,0,1,MLR,2,X,0.001877583,0.997945866,0.3799627737281056,1.7211866361943096,-4.748043534852364e-06
0,0,1,MLR,2,W1,0.03933245,0.956969085,0.30885616659870185,1.7569251622533752,-1.9242975046462885e-05
0,0,1,MLR,2,W2,0.061928555,0.932248247,0.2670929551078861,1.7522801266764791,0.00019858405817277936
0,0,1,SVR,2,X,0.001880101,0.997943111,0.3793996041660643,1.7230477261677073,-5.56515026036708e-06
0,0,1,SVR,2,W1,0.039105257,0.95721764,0.3002420157684744,1.7546733539080848,-5.728326029119657e-06
0,0,1,SVR,2,W2,0.061922739,0.93225461,0.2631698413149701,1.73710631158918,0.0004932842275311766
0,0,1,RF-R,2,X,0.026798813,0.970681271,0.34238645793268835,1.5529005341616322,0.0006147273241949858
0,0,1,RF-R,2,W1,0.072633396,0.92053682,0.2664990151484332,1.5797135258513453,0.002854698355868257
0,0,1,RF-R,2,W2,0.093216484,0.898018287,0.23430473470107877,1.5914584234100926,-0.0023564760137030905
0,0,1,XGBoost-R,2,X,0.008639263,0.987775516,0.37526336961602247,1.6760631720739176,-0.0007681944695036247
0,0,1,XGBoost-R,2,W1,0.053009801,0.916826566,0.2986520639979512,1.697507995504165,-0.007498822547603113
0,0,1,XGBoost-R,2,W2,0.076484098,0.890059294,0.25959841564237196,1.6991216702906704,-0.004648038738918436
0,0,1,MLP-R,2,X,0.001874001,0.997949785,0.3801277500387007,1.721533391683814,1.2636979361380086e-06
0,0,1,MLP-R,2,W1,0.039314433,0.956988796,0.3086838808891983,1.7526729125638305,-5.206580934902227e-06
0,0,1,MLP-R,2,W2,0.062230293,0.931918136,0.267112495155038,1.7522441137382803,0.00020045031041430184
0,0,1,MLR,3,X,0.001866706,0.998131816,0.41532459265831195,1.7729563924778522,5.559689406409163e-07
0,0,1,MLR,3,W1,0.038620279,0.961349143,0.3347043307410602,1.769331083040561,-0.0001324790234761508
0,0,1,MLR,3,W2,0.069015342,0.930930014,0.26884392052220957,1.789172803009237,5.346161358954493e-06
0,0,1,SVR,3,X,0.001866995,0.998131526,0.4168521025813073,1.7717070516198887,-1.1905033779235907e-06
0,0,1,SVR,3,W1,0.038563152,0.961406315,0.34019596218852427,1.7733079031994017,-5.4336367682650266e-05
0,0,1,SVR,3,W2,0.0686638,0.931281834,0.26775963184129575,1.7694936175946043,0.00014345907924033784
0,0,1,RF-R,3,X,0.028878462,0.971098673,0.3625503569124036,1.5576356956493231,0.002793313545603582
0,0,1,RF-R,3,W1,0.070957498,0.928986321,0.2938837778567924,1.542007572516689,0.0020293916302892233
0,0,1,RF-R,3,W2,0.104758632,0.895158424,0.23197201819502888,1.58060830809679,0.003858101990508933
0,0,1,XGBoost-R,3,X,0.006384645,0.990776749,0.4059328611876185,1.7296063554398535,-0.0001326654925028592
0,0,1,XGBoost-R,3,W1,0.045158901,0.938960433,0.31982041751335794,1.703598011483883,0.0006453320108022909
0,0,1,XGBoost-R,3,W2,0.078238159,0.897632909,0.26011112604095343,1.752001469915859,0.0002418639156411717
0,0,1,MLP-R,3,X,0.001873863,0.998124654,0.4153545734052348,1.7729680416603073,5.293215847412825e-07
0,0,1,MLP-R,3,W1,0.03856283,0.961406638,0.3367517017219083,1.7604065759805323,-6.627306795286003e-05
0,0,1,MLP-R,3,W2,0.068279637,0.931666301,0.2727618786462715,1.776746885560503,0.0002965380842180787
0,0,1,MLR,4,X,0.001898248,0.997924494,0.39153005646091665,1.5671372777148451,0.0
0,0,1,MLR,4,W1,0.038580707,0.957816638,0.305854610883609,1.5682981398461049,-3.6961242266664304e-05
0,0,1,MLR,4,W2,0.07739708,0.915375604,0.23862056602200496,1.5829332992177878,-0.0003526356519482188
0,0,1,SVR,4,X,0.001889984,0.99793353,0.3882351257636866,1.574817212761952,1.7207317960399315e-06
0,0,1,SVR,4,W1,0.038564494,0.957834365,0.30549342213737296,1.571173302207033,-1.7705091609532264e-05
0,0,1,SVR,4,W2,0.076987273,0.915823678,0.2330765532876649,1.5933400074286137,-0.00014272614784053284
0,0,1,RF-R,4,X,0.019975471,0.978159226,0.3554470192144638,1.4523578733210747,-0.00031900825482811257
0,0,1,RF-R,4,W1,0.057037292,0.937636582,0.2791528282498124,1.460647750351522,-0.0017071777090800545
0,0,1,RF-R,4,W2,0.094237672,0.896962443,0.22325133047394297,1.4749207733017289,-0.0027709847095554684
0,0,1,XGBoost-R,4,X,0.003669411,0.992782892,0.3762505093496532,1.5620258673699823,-7.955435696961332e-05
0,0,1,XGBoost-R,4,W1,0.043839979,0.938884038,0.29014383898060536,1.5742253551011827,-0.0008208472089896946
0,0,1,XGBoost-R,4,W2,0.081395913,0.885861717,0.2366208127390866,1.5976366772771051,-0.003852248793721791
0,0,1,MLP-R,4,X,0.001898411,0.997924316,0.3910539659446036,1.5678062214792485,-2.395516516029428e-06
0,0,1,MLP-R,4,W1,0.038575483,0.95782235,0.3055487121413722,1.5677980961256388,6.030918555012254e-05
0,0,1,MLP-R,4,W2,0.077055063,0.915749559,0.2385587998690864,1.580208620053072,0.00019333106871390892
0,0,1,MLR,5,X,0.001903312,0.99810683,0.38588261656309175,1.5219110117451509,2.4743239479985137e-06
0,0,1,MLR,5,W1,0.041976004,0.958247656,0.31827154118219825,1.5252299468076174,1.2865394024574873e-05
0,0,1,MLR,5,W2,0.077665449,0.922748375,0.22491377722851044,1.5260555911621219,-8.444214319623944e-05
0,0,1,SVR,5,X,0.003254506,0.996762835,0.38810456258803133,1.5117908498301116,-0.0005532581124216618
