Num_units,Intercept,Influence_level,Model,Replication,Measurement,Loss,Accuracy,F1_score,Imp_F,Imp_Z1,Imp_Z2
0,0,0,RF-C,10,W1,0.225,0.775,0.782608696,0.2145,0.09475000000000003,0.01750000000000005
0,0,0,RF-C,10,W2,0.285,0.715,0.731132075,0.14825,0.09199999999999996,-0.0007500000000000284
0,0,0,XGBoost-C,10,X,0.2025,0.7625,0.767726161,0.20924999999999994,0.08974999999999997,-0.010000000000000031
0,0,0,XGBoost-C,10,W1,0.2325,0.7325,0.739659367,0.16750000000000004,0.06850000000000003,-0.010249999999999948
0,0,0,XGBoost-C,10,W2,0.28,0.6275,0.637469586,0.06599999999999995,0.02724999999999993,-0.022000000000000065
0,0,0,MLP-C,10,X,0.2025,0.7975,0.80760095,0.24124999999999996,0.10124999999999998,0.00499999999999996
0,0,0,MLP-C,10,W1,0.2225,0.7775,0.788598575,0.20974999999999996,0.08749999999999997,0.011749999999999983
0,0,0,MLP-C,10,W2,0.2775,0.7225,0.73253012,0.15125000000000005,0.10075,0.007000000000000039
0,0,1,LogReg,1,X,0.2225,0.7775,0.783454988,0.05224999999999996,0.22399999999999992,0.003999999999999971
0,0,1,LogReg,1,W1,0.2275,0.7725,0.778588808,0.04099999999999997,0.23349999999999996,-3.3306690738754695e-17
0,0,1,LogReg,1,W2,0.2225,0.7775,0.784503632,0.037749999999999964,0.24224999999999994,0.0027499999999999634
0,0,1,SVC,1,X,0.215,0.78,0.784313725,0.04950000000000003,0.23000000000000004,0.0005000000000000337
0,0,1,SVC,1,W1,0.2125,0.775,0.779411765,0.04375000000000001,0.23175000000000004,0.003250000000000042
0,0,1,SVC,1,W2,0.225,0.7625,0.768856448,0.020999999999999963,0.22824999999999993,-0.011000000000000032
0,0,1,RF-C,1,X,0.2075,0.7925,0.795061728,0.07224999999999998,0.246,0.010999999999999977
0,0,1,RF-C,1,W1,0.2225,0.7775,0.782396088,0.044999999999999964,0.23574999999999996,0.014999999999999968
0,0,1,RF-C,1,W2,0.2275,0.7725,0.78177458,0.02674999999999996,0.24874999999999997,0.00924999999999998
0,0,1,XGBoost-C,1,X,0.215,0.7675,0.772616137,0.06474999999999997,0.22349999999999998,-2.2204460492503132e-17
0,0,1,XGBoost-C,1,W1,0.215,0.765,0.763819095,0.048750000000000016,0.2185,0.03750000000000002
0,0,1,XGBoost-C,1,W2,0.23,0.715,0.720588235,0.0029999999999999693,0.18599999999999997,-0.007250000000000034
0,0,1,MLP-C,1,X,0.215,0.785,0.792270531,0.05850000000000003,0.22775000000000004,0.0035000000000000144
0,0,1,MLP-C,1,W1,0.2125,0.7875,0.792176039,0.06849999999999998,0.24274999999999997,0.040749999999999974
0,0,1,MLP-C,1,W2,0.22,0.78,0.782178218,0.04525000000000001,0.24825000000000008,0.0012500000000000289
0,0,1,LogReg,2,X,0.1675,0.8325,0.827763496,0.058750000000000024,0.30600000000000005,-0.0029999999999999693
0,0,1,LogReg,2,W1,0.17,0.83,0.823834197,0.04774999999999996,0.3232499999999999,-0.0017500000000000404
0,0,1,LogReg,2,W2,0.1675,0.8325,0.825065274,0.05425000000000002,0.32275,0.0
0,0,1,SVC,2,X,0.16,0.8325,0.827763496,0.058750000000000004,0.31074999999999997,-0.003999999999999981
0,0,1,SVC,2,W1,0.17,0.815,0.807291667,0.03749999999999994,0.30649999999999994,-0.013500000000000045
0,0,1,SVC,2,W2,0.165,0.82,0.8125,0.04374999999999997,0.3095,-0.009500000000000041
0,0,1,RF-C,2,X,0.165,0.835,0.834170854,0.06449999999999996,0.30974999999999997,0.013499999999999956
0,0,1,RF-C,2,W1,0.1825,0.8175,0.816120907,0.03200000000000001,0.30799999999999994,-0.0009999999999999788
0,0,1,RF-C,2,W2,0.17,0.83,0.823834197,0.058749999999999955,0.3212499999999999,0.023749999999999948
0,0,1,XGBoost-C,2,X,0.16,0.785,0.787128713,0.04025000000000004,0.2605,-0.008999999999999998
0,0,1,XGBoost-C,2,W1,0.1825,0.7625,0.765432099,0.007749999999999968,0.24549999999999997,-0.00750000000000004
0,0,1,XGBoost-C,2,W2,0.1875,0.78,0.774358974,0.031000000000000017,0.26375000000000004,0.00850000000000004
0,0,1,MLP-C,2,X,0.1575,0.8425,0.834645669,0.06775000000000003,0.31675000000000003,0.0025000000000000243
0,0,1,MLP-C,2,W1,0.1625,0.8375,0.832041344,0.05225000000000002,0.32625000000000004,0.007750000000000046
0,0,1,MLP-C,2,W2,0.1625,0.8375,0.831168831,0.05850000000000002,0.32925000000000004,0.0032500000000000306
0,0,1,LogReg,3,X,0.2,0.8,0.792746114,0.08550000000000005,0.27975000000000005,0.016000000000000025
0,0,1,LogReg,3,W1,0.2075,0.7925,0.787723785,0.07024999999999998,0.2685,0.003249999999999975
0,0,1,LogReg,3,W2,0.205,0.795,0.786458333,0.06350000000000003,0.28775000000000006,0.005250000000000044
0,0,1,SVC,3,X,0.2025,0.7975,0.795969773,0.07949999999999997,0.27599999999999997,0.00874999999999998
0,0,1,SVC,3,W1,0.195,0.805,0.805,0.08425000000000005,0.2850000000000001,0.012750000000000029
0,0,1,SVC,3,W2,0.21,0.775,0.768041237,0.038250000000000006,0.27,0.0042500000000000315
0,0,1,RF-C,3,X,0.1975,0.8025,0.804938272,0.06874999999999998,0.28075,0.012749999999999994
0,0,1,RF-C,3,W1,0.19,0.81,0.811881188,0.07050000000000005,0.29575000000000007,0.005500000000000049
0,0,1,RF-C,3,W2,0.21,0.79,0.788944724,0.043000000000000024,0.28725,0.010250000000000047
0,0,1,XGBoost-C,3,X,0.1925,0.765,0.757731959,0.05550000000000001,0.23325000000000004,0.007000000000000029
0,0,1,XGBoost-C,3,W1,0.1775,0.7425,0.737913486,0.038000000000000034,0.2295000000000001,-0.0004999999999999449
0,0,1,XGBoost-C,3,W2,0.21,0.74,0.729166667,0.03974999999999999,0.22925,0.008999999999999975
0,0,1,MLP-C,3,X,0.195,0.805,0.805,0.07900000000000004,0.2835000000000001,0.019500000000000052
0,0,1,MLP-C,3,W1,0.1925,0.8075,0.808933002,0.08349999999999999,0.28625,0.01825000000000001
0,0,1,MLP-C,3,W2,0.205,0.795,0.790816327,0.06100000000000002,0.28775000000000006,0.010000000000000042
0,0,1,LogReg,4,X,0.165,0.835,0.834170854,0.08599999999999997,0.30024999999999996,-0.00025000000000000575
0,0,1,LogReg,4,W1,0.2,0.8,0.8,0.04000000000000007,0.2765000000000001,-0.0004999999999999894
0,0,1,LogReg,4,W2,0.195,0.805,0.798969072,0.04050000000000005,0.27575000000000005,-0.0009999999999999675
0,0,1,SVC,4,X,0.16,0.8275,0.827067669,0.07725000000000001,0.2899999999999999,0.0007500000000000284
0,0,1,SVC,4,W1,0.1925,0.805,0.804020101,0.046500000000000076,0.28125000000000006,0.00750000000000004
0,0,1,SVC,4,W2,0.19,0.8125,0.808184143,0.04750000000000001,0.28225,0.007749999999999968
