Num_units,Intercept,Influence_level,Model,Replication,Measurement,Loss,R2,Imp_F,Imp_Z1,Imp_Z2
0,0,1,MLR,3,W2,0.052421716,0.952504792,0.017783217381280435,1.8700181503597562,0.0
0,0,1,SVR,3,X,0.002392705,0.997832157,0.10656908073213048,1.8541469034191427,-9.588221195899749e-08
0,0,1,SVR,3,W1,0.025476012,0.976918182,0.07869675520402362,1.8489360121992278,-1.3964831917245846e-05
0,0,1,SVR,3,W2,0.054205046,0.950889056,0.010492141436248992,1.8606380397976423,-1.1022506899893703e-05
0,0,1,RF-R,3,X,0.010976959,0.990054638,0.10640527542719232,1.7832222758929723,0.003108540531485615
0,0,1,RF-R,3,W1,0.034560838,0.968687133,0.06855811631674893,1.7731099962036847,0.006925842846547669
0,0,1,RF-R,3,W2,0.067354532,0.938975338,0.017000818968565666,1.7889086310379951,0.0044529513626269225
0,0,1,XGBoost-R,3,X,0.004481192,0.993488437,0.10430550625115362,1.8509229391364042,-0.00019397896672928016
0,0,1,XGBoost-R,3,W1,0.029224675,0.965662548,0.06744087095285904,1.8291738613706172,0.0011274550438855058
0,0,1,XGBoost-R,3,W2,0.057550107,0.934222321,0.01841018305585713,1.8820931321014212,0.0024654805398804268
0,0,1,MLP-R,3,X,0.002394687,0.997830361,0.10632995237482101,1.85386126557079,-9.643980749318714e-07
0,0,1,MLP-R,3,W1,0.024137982,0.978130466,0.0651231202089369,1.8416011053779475,0.000425398719961112
0,0,1,MLP-R,3,W2,0.052572494,0.952368183,0.01777798581869059,1.8694916083470396,-0.00013613898265535385
0,0,1,MLR,4,X,0.002501459,0.997551722,0.11476389123809796,1.9390486498977577,0.0
0,0,1,MLR,4,W1,0.024708375,0.975816924,0.07603692124743738,1.9228682168965285,0.0
0,0,1,MLR,4,W2,0.049689596,0.951366803,0.021522248188525793,1.9031240244128793,2.187198204500751e-05
0,0,1,SVR,4,X,0.002506125,0.997547156,0.11457885572572249,1.9383121129099325,-5.160846873941694e-06
0,0,1,SVR,4,W1,0.026583963,0.973981211,0.05630967845092113,1.911184246140947,-9.448015891271311e-05
0,0,1,SVR,4,W2,0.049429295,0.95162157,0.02386810428423213,1.8982191027189246,-1.1658121242263952e-06
0,0,1,RF-R,4,X,0.012648375,0.987620529,0.10664311945566207,1.835670833033627,0.000730105044886864
0,0,1,RF-R,4,W1,0.038658187,0.962163685,0.0691603136242962,1.8143526472135574,0.0014106120100355612
0,0,1,RF-R,4,W2,0.06340336,0.937944593,0.02299717470791358,1.8081459824598796,0.005955508979546986
0,0,1,XGBoost-R,4,X,0.005094318,0.994629664,0.11162290507847394,1.933855995859511,0.00027420208971046245
0,0,1,XGBoost-R,4,W1,0.028003357,0.966411713,0.07579729089821195,1.9084559625725972,0.00042108948389737446
0,0,1,XGBoost-R,4,W2,0.054096314,0.931947907,0.019839139649865212,1.8932619078094917,-0.002277062409282049
0,0,1,MLP-R,4,X,0.002507206,0.997546097,0.11490303800354729,1.9393454393541198,-4.420742636668251e-06
0,0,1,MLP-R,4,W1,0.024651862,0.975872236,0.07563281037174671,1.9214063364989644,-7.706324156548927e-05
0,0,1,MLP-R,4,W2,0.049432289,0.95161864,0.020145955519636362,1.8996634115587292,0.000455259975562039
0,0,1,MLR,5,X,0.002664912,0.997477611,0.11564541396389823,1.9083059859127278,-4.037054624561609e-06
0,0,1,MLR,5,W1,0.026423154,0.974989993,0.07277670142961223,1.8945623723172562,-1.4788990182712514e-05
0,0,1,MLR,5,W2,0.052326277,0.950472206,0.02061286966375305,1.8649941478498147,-1.4342904505382225e-05
0,0,1,SVR,5,X,0.002658676,0.997483514,0.11527928833987308,1.9086670468956233,2.7003355958399313e-06
