Num_units,Intercept,Influence_level,Model,Replication,Measurement,Loss,R2,Imp_F,Imp_Z1,Imp_Z2
0,0,0,MLR,1,W1,0.2609960556452305,0.715858721,0.8214708307397647,0.6341193421814332,0.0
0,0,0,MLR,1,W2,0.461474447,0.5110031903802712,0.60544822303029,0.4973809131889178,0.0
0,0,0,MLR,1,X1,0.002382671,0.997406033,1.3002446113037467,0.6391098898009432,4.251012032396861e-06
0,0,0,MLR,1,X2,0.001803609,0.9980888236885384,1.5745233589255063,0.4352661582450585,0.0
0,0,0,SVR,1,W1,0.2603573671045098,0.7165540482536423,0.8142971161049524,0.6314365525611109,-4.752450746917658e-05
0,0,0,SVR,1,W2,0.4633461893157334,0.5090198170315421,0.5939753406725483,0.5026279701741931,-0.000474162985200266
0,0,0,SVR,1,X1,0.002369218,0.9974206789000354,1.3011134194042637,0.6411535907083702,1.3517426095865925e-05
0,0,0,SVR,1,X2,0.002709333,0.9971290821227414,1.5684528026917055,0.43453572199507606,0.0007331901790620044
0,0,0,RF-R,1,W1,0.2738898678313557,0.701821481,0.7294682544706397,0.6045285248347465,-0.005987720729928148
0,0,0,RF-R,1,W2,0.505004758,0.4648767289132667,0.5155600930191417,0.43360177214555334,-0.005071511270806827
0,0,0,RF-R,1,X1,0.016190943,0.9823732379009544,1.2005901033350752,0.5803575056718702,0.0015317275730755142
0,0,0,RF-R,1,X2,0.018480002,0.980417849,1.4453050831837695,0.40208381968270623,0.0007001929782155969
0,0,0,XGBoost-R,1,W1,0.2624063064535152,0.627669442,0.8181033372447049,0.6419628389566151,0.007201631796016583
0,0,0,XGBoost-R,1,W2,0.4891347677710807,0.3466164983723311,0.5807989510147932,0.49571274229022533,-0.0027075751667427705
0,0,0,XGBoost-R,1,X1,0.003693896,0.9930589502938436,1.3005938005663387,0.6353638664797097,-0.00012238642184208003
0,0,0,XGBoost-R,1,X2,0.003394614,0.9928283327450164,1.5661582720344005,0.43564629213776274,-9.422357515833645e-05
0,0,0,MLP-R,1,W1,0.257213795,0.7199763933160901,0.7960570418636997,0.6221035345081044,2.2176325999101465e-05
0,0,0,MLP-R,1,W2,0.4636227019588447,0.5087268131583293,0.6044188405257095,0.4980905970028414,-0.0006311273714242227
0,0,0,MLP-R,1,X1,0.002390422,0.9973975941462792,1.3001436875146686,0.6392368484914999,4.6713713550472494e-06
0,0,0,MLP-R,1,X2,0.001811967,0.9980799668720788,1.5744935965013158,0.43530520275701595,-4.357486533945742e-06
0,0,0,MLR,2,W1,0.2206211331905679,0.7879222987875136,1.09342685602352,0.4449902242544533,0.0005406041325899391
0,0,0,MLR,2,W2,0.3982101123335528,0.6380883531418229,0.9581568770829719,0.266344016931788,0.00015816694149420885
0,0,0,MLR,2,X1,0.002052223,0.998027249,1.5560648393707641,0.4410449386126668,0.0
0,0,0,MLR,2,X2,0.001557421,0.9985845438431926,1.754853476243253,0.2804941286563275,-1.995849216118728e-06
0,0,0,SVR,2,W1,0.221559689,0.7870200876421612,1.0998959525944805,0.4406424447117723,0.001441131618899283
0,0,0,SVR,2,W2,0.3978347300629425,0.6384295177972399,0.9876093324659007,0.27417985778265586,-0.0002571977358247879
0,0,0,SVR,2,X1,0.00208114,0.9979994506155252,1.5512874200407556,0.4432178162940928,4.380278882387678e-06
0,0,0,SVR,2,X2,0.001552231,0.9985892613370484,1.7509896181099496,0.28087925273269015,1.499323351140669e-05
0,0,0,RF-R,2,W1,0.2370957425585135,0.7720856596015947,1.0225388417255181,0.40770417677479953,0.002541285924919845
0,0,0,RF-R,2,W2,0.4254822891790876,0.6133021457355492,0.883917042694527,0.23702336079976086,-0.003562316716362901
0,0,0,RF-R,2,X1,0.018720417,0.982004521,1.4342715808144877,0.39358311721635353,0.000443515543951023
0,0,0,RF-R,2,X2,0.018366239,0.9833079183345116,1.6013528628375238,0.25689611283123004,0.0004640905621631997
0,0,0,XGBoost-R,2,W1,0.2310331570567434,0.7141988269099528,1.1119722722344325,0.47533209699165,0.0024176870101388693
0,0,0,XGBoost-R,2,W2,0.4128504650834296,0.4909243450529991,0.9520790542714389,0.2100525813131957,-0.030690807486169935
0,0,0,XGBoost-R,2,X1,0.003434444,0.9946274729724686,1.5433114620218493,0.4329469608133971,0.0004151588885619617
0,0,0,XGBoost-R,2,X2,0.003446563,0.9949419320085412,1.7357790210123494,0.27762649050433347,-1.350227027904216e-05
